Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,"Vehicle Images"
"2024-07-29 7:20:00",7:20:00,CNR8389880405,Success,CID679884,eBike,Yelahanka,"Hosur Road",280,100,NULL,NULL,No,NULL,235,Cash,49,3.2,4.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-20 13:54:00",13:54:00,CNR1031164731,Success,CID734920,"Prime SUV","Richmond Town",Peenya,287,50,NULL,NULL,No,NULL,868,Cash,9,4.1,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-12 18:29:00",18:29:00,CNR3055910851,Success,CID848384,Auto,Basavanagudi,Nagarbhavi,35,55,NULL,NULL,No,NULL,174,Cash,14,4,4.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-15 13:19:00",13:19:00,CNR3443143842,Success,CID620200,"Prime SUV",Vijayanagar,"RT Nagar",119,145,NULL,NULL,No,NULL,295,Cash,2,3.5,4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-21 16:18:00",16:18:00,CNR8736272853,Success,CID947890,Auto,"BTM Layout","JP Nagar",301,145,NULL,NULL,No,NULL,635,UPI,13,3.9,3.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-02 23:05:00",23:05:00,CNR8526227100,Success,CID337335,eBike,Kadugodi,Indiranagar,245,115,NULL,NULL,No,NULL,401,UPI,33,4.1,3.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-12 7:48:00",7:48:00,CNR2586256618,Success,CID496185,Auto,"Frazer Town",Rajajinagar,259,25,NULL,NULL,No,NULL,155,Cash,10,4.7,3.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-28 5:15:00",5:15:00,CNR8718237542,Success,CID387617,"Prime Plus",Nagarbhavi,Hulimavu,84,35,NULL,NULL,No,NULL,1676,UPI,13,4.2,4.8,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-16 19:44:00",19:44:00,CNR3742047404,Success,CID789297,Bike,Yeshwanthpur,Whitefield,147,90,NULL,NULL,No,NULL,266,UPI,5,3.6,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-01 19:18:00",19:18:00,CNR4349498244,Success,CID176493,Auto,"BTM Layout",Marathahalli,196,70,NULL,NULL,No,NULL,2972,Cash,18,3.7,4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-01 9:51:00",9:51:00,CNR2064398038,Success,CID224260,"Prime Plus",Kadugodi,Yeshwanthpur,98,80,NULL,NULL,No,NULL,354,Cash,42,4,4.8,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-05 2:38:00",2:38:00,CNR4326236808,Success,CID928586,Bike,"Electronic City","Richmond Town",70,80,NULL,NULL,Yes,"Customer Demand",227,"Credit Card",36,5,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-03 22:46:00",22:46:00,CNR8746895101,Success,CID839090,Mini,"Electronic City","Langford Town",266,130,NULL,NULL,No,NULL,2685,"Credit Card",17,4.6,3.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-19 4:20:00",4:20:00,CNR2360764819,Success,CID307899,Auto,"RT Nagar",Kengeri,294,100,NULL,NULL,Yes,"Other Issue",797,Cash,10,4.9,4.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-18 17:03:00",17:03:00,CNR7413141901,Success,CID714101,Bike,Banashankari,Rajajinagar,77,110,NULL,NULL,No,NULL,229,Cash,31,4.3,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-12 23:12:00",23:12:00,CNR7230620698,Success,CID465729,Auto,Shantinagar,"Sahakar Nagar",224,135,NULL,NULL,No,NULL,1997,UPI,10,4,4.3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-07 16:57:00",16:57:00,CNR6947093690,Success,CID803175,"Prime SUV","JP Nagar","Magadi Road",91,70,NULL,NULL,No,NULL,439,UPI,15,5,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-24 2:24:00",2:24:00,CNR3717431082,Success,CID144787,"Prime Sedan","Magadi Road",Vijayanagar,231,105,NULL,NULL,No,NULL,1989,UPI,10,3.7,3.9,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-12 22:18:00",22:18:00,CNR7546954350,Success,CID157191,"Prime Sedan",Marathahalli,Chamarajpet,84,30,NULL,NULL,No,NULL,494,UPI,15,4.2,4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-20 8:15:00",8:15:00,CNR3911087012,Success,CID176825,Mini,Vijayanagar,Indiranagar,154,35,NULL,NULL,Yes,"Vehicle Breakdown",632,Cash,41,3,3.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-11 17:43:00",17:43:00,CNR6657813538,Success,CID555376,eBike,"Bannerghatta Road",Kadugodi,294,100,NULL,NULL,No,NULL,190,Cash,33,4.6,4.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-29 14:26:00",14:26:00,CNR6410696298,Success,CID232697,eBike,Chamarajpet,Vijayanagar,161,70,NULL,NULL,No,NULL,434,Cash,37,4.9,3.6,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-14 6:28:00",6:28:00,CNR3325610101,Success,CID476333,Mini,"BTM Layout",Vijayanagar,42,30,NULL,NULL,No,NULL,274,Cash,9,4.8,3.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-01 1:27:00",1:27:00,CNR7162209765,Success,CID101544,"Prime Plus","Frazer Town",Hebbal,161,25,NULL,NULL,No,NULL,240,UPI,42,3.7,4.4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-08 1:13:00",1:13:00,CNR5648143504,Success,CID103348,Mini,"Ramamurthy Nagar",Peenya,196,120,NULL,NULL,No,NULL,466,UPI,33,3.4,3.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-12 5:38:00",5:38:00,CNR8115262014,Success,CID305697,Auto,Bellandur,Jayanagar,245,145,NULL,NULL,No,NULL,562,"Credit Card",15,3.5,3.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-09 12:27:00",12:27:00,CNR8493356788,Success,CID622747,"Prime SUV",Padmanabhanagar,"BTM Layout",224,95,NULL,NULL,No,NULL,767,Cash,44,3.5,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-28 20:24:00",20:24:00,CNR8641512493,Success,CID304875,Bike,Shivajinagar,Peenya,266,135,NULL,NULL,No,NULL,408,Cash,4,3.9,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-02 19:17:00",19:17:00,CNR7546460644,Success,CID983643,"Prime SUV",Yeshwanthpur,Majestic,105,80,NULL,NULL,No,NULL,474,UPI,27,3,4.3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-07 5:27:00",5:27:00,CNR1865369186,Success,CID638268,"Prime Plus","Mysore Road",Koramangala,154,25,NULL,NULL,No,NULL,332,Cash,19,4.1,3.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-27 6:15:00",6:15:00,CNR5894031971,Success,CID887772,"Prime Plus",Devanahalli,Yeshwanthpur,98,130,NULL,NULL,No,NULL,860,UPI,33,4.3,3.2,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-22 8:00:00",8:00:00,CNR6302101502,Success,CID280152,Bike,Yeshwanthpur,Majestic,119,105,NULL,NULL,No,NULL,253,Cash,21,3.4,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-26 19:36:00",19:36:00,CNR8210949729,Success,CID681185,Bike,Kammanahalli,"BTM Layout",210,130,NULL,NULL,No,NULL,499,Cash,25,4.9,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-19 1:02:00",1:02:00,CNR7389837544,Success,CID641732,Auto,Kengeri,Majestic,35,115,NULL,NULL,No,NULL,759,UPI,6,3.3,3.2,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-06 16:03:00",16:03:00,CNR2162091754,Success,CID788775,Mini,"Magadi Road","BTM Layout",84,65,NULL,NULL,No,NULL,492,UPI,48,4.1,4.7,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-29 3:11:00",3:11:00,CNR3639188731,Success,CID640076,Auto,Marathahalli,Shivajinagar,231,135,NULL,NULL,No,NULL,290,"Credit Card",18,4.2,4.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-09 23:10:00",23:10:00,CNR1823340719,Success,CID500946,Auto,Indiranagar,Kammanahalli,301,110,NULL,NULL,No,NULL,118,UPI,4,4,4.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-10 22:49:00",22:49:00,CNR3224413667,Success,CID758449,Auto,"Sahakar Nagar",Marathahalli,42,115,NULL,NULL,No,NULL,484,UPI,10,3.6,3.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-04 18:02:00",18:02:00,CNR1662872056,Success,CID807730,"Prime SUV","Sarjapur Road",Hebbal,56,60,NULL,NULL,No,NULL,265,UPI,38,4.3,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-05 5:07:00",5:07:00,CNR9464678541,Success,CID183420,Mini,Vijayanagar,Hebbal,35,140,NULL,NULL,No,NULL,182,Cash,37,4.2,3.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-16 5:25:00",5:25:00,CNR4260523467,Success,CID145802,Mini,Chickpet,"Ramamurthy Nagar",161,25,NULL,NULL,No,NULL,329,Cash,4,4.2,4.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-13 12:45:00",12:45:00,CNR1712617455,Success,CID621187,"Prime Sedan",Hebbal,Vijayanagar,91,90,NULL,NULL,No,NULL,2014,UPI,14,4.6,3.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-18 15:47:00",15:47:00,CNR8920430538,Success,CID146801,Auto,"Langford Town",Majestic,224,55,NULL,NULL,No,NULL,389,Cash,19,4.1,4.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-21 4:15:00",4:15:00,CNR8841115671,Success,CID652560,Bike,Shivajinagar,"RT Nagar",98,80,NULL,NULL,No,NULL,282,Cash,29,3.6,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-28 18:42:00",18:42:00,CNR4144729650,Success,CID882238,eBike,"RT Nagar",Indiranagar,133,80,NULL,NULL,No,NULL,399,Cash,16,3.4,3.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-02 21:19:00",21:19:00,CNR6364213258,Success,CID534706,Bike,"Cox Town",Kengeri,175,25,NULL,NULL,No,NULL,492,"Credit Card",2,4.2,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-10 17:13:00",17:13:00,CNR6380779912,Success,CID106014,"Prime SUV",Koramangala,"Electronic City",77,110,NULL,NULL,No,NULL,2831,UPI,47,4.6,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-30 4:39:00",4:39:00,CNR7353679246,Success,CID262588,"Prime Sedan","MG Road","Tumkur Road",266,100,NULL,NULL,No,NULL,121,UPI,31,3.9,4.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-03 19:31:00",19:31:00,CNR2146557832,Success,CID628398,Auto,Rajajinagar,Ulsoor,210,40,NULL,NULL,No,NULL,1840,Cash,16,4.4,3.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-12 4:15:00",4:15:00,CNR9974484741,Success,CID607398,eBike,Kadugodi,Kengeri,266,70,NULL,NULL,No,NULL,160,Cash,18,4.5,4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-03 11:30:00",11:30:00,CNR5750959004,Success,CID794165,"Prime SUV","HSR Layout","BTM Layout",42,95,NULL,NULL,No,NULL,684,UPI,26,5,4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-26 5:05:00",5:05:00,CNR4140489225,Success,CID408864,Mini,"Sahakar Nagar","Langford Town",133,35,NULL,NULL,No,NULL,476,Cash,25,3.6,3.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-08 23:29:00",23:29:00,CNR3159364886,Success,CID774645,Bike,"MG Road","Richmond Town",245,55,NULL,NULL,Yes,"Other Issue",807,UPI,3,4.3,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-27 15:16:00",15:16:00,CNR1706788157,Success,CID232373,Auto,Padmanabhanagar,Basavanagudi,245,95,NULL,NULL,No,NULL,265,Cash,1,4.5,4.5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-23 23:37:00",23:37:00,CNR9729764088,Success,CID836674,"Prime SUV",Shivajinagar,Varthur,182,105,NULL,NULL,No,NULL,223,Cash,26,3.4,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-13 7:15:00",7:15:00,CNR3421104979,Success,CID807988,"Prime SUV",Devanahalli,Yeshwanthpur,63,65,NULL,NULL,No,NULL,2502,Cash,17,3.7,3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-03 2:20:00",2:20:00,CNR4214533446,Success,CID827077,"Prime Sedan",Kammanahalli,Kadugodi,91,145,NULL,NULL,No,NULL,131,Cash,44,4.2,4.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-02 2:21:00",2:21:00,CNR7300374393,Success,CID785764,"Prime Plus",Jayanagar,Malleshwaram,238,80,NULL,NULL,No,NULL,832,UPI,36,4.1,4.6,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-15 13:21:00",13:21:00,CNR5205634299,Success,CID141631,Auto,"Langford Town","Sarjapur Road",77,115,NULL,NULL,No,NULL,330,UPI,19,4.4,4.5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-26 17:30:00",17:30:00,CNR6590762339,Success,CID883008,eBike,Malleshwaram,Chamarajpet,63,25,NULL,NULL,No,NULL,293,Cash,24,3.8,3.1,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-07 16:00:00",16:00:00,CNR1534193305,Success,CID788797,"Prime Sedan",Kammanahalli,Chickpet,77,120,NULL,NULL,No,NULL,388,Cash,48,4.6,3.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-19 6:13:00",6:13:00,CNR3606043825,Success,CID637535,"Prime Sedan",Whitefield,"Bannerghatta Road",231,130,NULL,NULL,No,NULL,347,Cash,5,3.6,3.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-10 6:31:00",6:31:00,CNR2080883589,Success,CID942571,"Prime SUV","Magadi Road",Nagarbhavi,175,35,NULL,NULL,No,NULL,132,UPI,35,3.5,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-03 5:26:00",5:26:00,CNR6324229338,Success,CID309850,"Prime SUV","Richmond Town","KR Puram",245,75,NULL,NULL,No,NULL,235,Cash,14,4.4,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-11 3:27:00",3:27:00,CNR3227543701,Success,CID565080,Mini,"Ramamurthy Nagar",Ulsoor,280,125,NULL,NULL,No,NULL,685,Cash,20,3.5,3.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-27 22:40:00",22:40:00,CNR8196586408,Success,CID503641,eBike,Ulsoor,Devanahalli,161,30,NULL,NULL,No,NULL,616,Cash,6,4.7,5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-28 14:17:00",14:17:00,CNR5418361098,Success,CID871466,Bike,Shantinagar,Devanahalli,112,80,NULL,NULL,Yes,"Customer Demand",309,UPI,21,3.4,4.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-29 16:03:00",16:03:00,CNR1233339240,Success,CID191750,Auto,Peenya,Chickpet,126,65,NULL,NULL,No,NULL,756,Cash,17,3.8,4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-01 2:55:00",2:55:00,CNR1812589665,Success,CID354932,eBike,"KR Puram","Rajarajeshwari Nagar",105,40,NULL,NULL,No,NULL,1134,Cash,13,3.1,4.6,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-07 4:03:00",4:03:00,CNR7472625477,Success,CID204888,Bike,"JP Nagar","JP Nagar",273,70,NULL,NULL,No,NULL,2530,Cash,26,3.7,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-23 14:06:00",14:06:00,CNR5545242025,Success,CID800589,"Prime SUV",Majestic,Malleshwaram,56,35,NULL,NULL,No,NULL,368,"Credit Card",20,3.3,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-16 17:52:00",17:52:00,CNR2742896161,Success,CID364339,eBike,Rajajinagar,"Sahakar Nagar",210,125,NULL,NULL,No,NULL,624,Cash,27,3.3,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-11 1:03:00",1:03:00,CNR3243529045,Success,CID502480,Mini,Padmanabhanagar,Vijayanagar,70,100,NULL,NULL,No,NULL,385,Cash,6,4.7,3.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-11 2:36:00",2:36:00,CNR6936928908,Success,CID189183,Mini,Hulimavu,"Cox Town",294,145,NULL,NULL,No,NULL,460,Cash,19,3.7,4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-11 10:39:00",10:39:00,CNR7110942320,Success,CID511230,Bike,Basavanagudi,Rajajinagar,273,50,NULL,NULL,No,NULL,172,Cash,42,4,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-25 4:15:00",4:15:00,CNR7321725592,Success,CID879008,"Prime Plus","Cox Town","BTM Layout",49,45,NULL,NULL,No,NULL,957,"Credit Card",9,4.8,4.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-28 7:43:00",7:43:00,CNR7849718347,Success,CID331377,Bike,"BTM Layout","Sarjapur Road",63,90,NULL,NULL,No,NULL,161,UPI,29,4.7,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-10 5:43:00",5:43:00,CNR7192848755,Success,CID520894,Mini,Padmanabhanagar,Chamarajpet,217,80,NULL,NULL,No,NULL,449,Cash,14,4.8,4.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-19 21:05:00",21:05:00,CNR7890296921,Success,CID551366,"Prime Plus","Bannerghatta Road",Kadugodi,301,25,NULL,NULL,No,NULL,907,Cash,21,4.3,4.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-23 20:28:00",20:28:00,CNR3751993347,Success,CID339808,"Prime Sedan","Sarjapur Road",Ulsoor,77,25,NULL,NULL,No,NULL,356,Cash,31,4.1,5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-09 4:22:00",4:22:00,CNR5020328609,Success,CID256717,Auto,"Mysore Road",Banashankari,112,140,NULL,NULL,No,NULL,443,Cash,7,4,3.3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-02 11:50:00",11:50:00,CNR6073374236,Success,CID278418,"Prime Sedan","Bannerghatta Road",Kengeri,63,145,NULL,NULL,No,NULL,558,UPI,2,4.4,3.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-10 12:49:00",12:49:00,CNR5877891823,Success,CID951192,Bike,"Rajarajeshwari Nagar",Shivajinagar,294,50,NULL,NULL,No,NULL,242,UPI,45,3.6,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-13 14:59:00",14:59:00,CNR7617825566,Success,CID726170,"Prime SUV",Hebbal,Yeshwanthpur,196,25,NULL,NULL,No,NULL,267,Cash,36,4.6,3.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-15 14:31:00",14:31:00,CNR8557853690,Success,CID913733,"Prime Plus",Nagarbhavi,Majestic,49,60,NULL,NULL,No,NULL,817,Cash,17,5,3.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-03 7:43:00",7:43:00,CNR5007642626,Success,CID636597,Mini,Whitefield,"KR Puram",147,45,NULL,NULL,No,NULL,104,UPI,3,4.9,3.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-27 16:21:00",16:21:00,CNR4151362962,Success,CID659005,"Prime Sedan","Sarjapur Road",Devanahalli,294,110,NULL,NULL,Yes,"Vehicle Breakdown",104,Cash,34,4.6,3.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-17 11:31:00",11:31:00,CNR6975711167,Success,CID384952,Bike,"Electronic City",Banashankari,35,135,NULL,NULL,No,NULL,2959,Cash,49,4,3.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-11 9:29:00",9:29:00,CNR6686267850,Success,CID212469,Bike,Hennur,Chamarajpet,126,70,NULL,NULL,No,NULL,696,Cash,9,3.1,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-26 20:39:00",20:39:00,CNR6291097394,Success,CID654252,"Prime Sedan","Hosur Road","Mysore Road",287,25,NULL,NULL,No,NULL,934,UPI,7,4.7,3.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-12 14:16:00",14:16:00,CNR4999358510,Success,CID183599,Auto,"Bannerghatta Road",Shantinagar,175,90,NULL,NULL,No,NULL,1205,Cash,6,4,3.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-20 16:36:00",16:36:00,CNR5679157395,Success,CID695667,"Prime SUV",Majestic,Hebbal,182,40,NULL,NULL,No,NULL,433,UPI,8,3.9,4.4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-21 8:25:00",8:25:00,CNR5055185978,Success,CID149852,"Prime Sedan","Sarjapur Road","BTM Layout",105,40,NULL,NULL,No,NULL,305,Cash,30,4.6,3.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-07 22:54:00",22:54:00,CNR1336121712,Success,CID858808,"Prime Plus","Magadi Road",Padmanabhanagar,119,45,NULL,NULL,Yes,"Vehicle Breakdown",415,UPI,24,3.1,4.1,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-06 15:28:00",15:28:00,CNR1939110893,Success,CID568820,"Prime SUV","Sarjapur Road",Indiranagar,70,115,NULL,NULL,No,NULL,921,UPI,22,3.4,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-23 5:40:00",5:40:00,CNR1349213662,Success,CID693769,Auto,Yeshwanthpur,Whitefield,210,135,NULL,NULL,No,NULL,344,Cash,15,3.6,4.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-03 6:52:00",6:52:00,CNR7058285881,Success,CID180604,"Prime Plus","Frazer Town",Whitefield,168,145,NULL,NULL,No,NULL,375,Cash,13,4,3.1,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-06 3:00:00",3:00:00,CNR5513446260,Success,CID583465,Mini,Koramangala,Ulsoor,252,40,NULL,NULL,No,NULL,519,UPI,32,3.2,4.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-07 22:05:00",22:05:00,CNR5054900051,Success,CID462068,Auto,"HSR Layout",Hulimavu,35,25,NULL,NULL,No,NULL,106,Cash,16,3.1,3.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-21 1:18:00",1:18:00,CNR4894350601,Success,CID673594,Auto,"HSR Layout",Chickpet,49,110,NULL,NULL,No,NULL,239,Cash,11,3.7,4.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-09 14:13:00",14:13:00,CNR7342690568,Success,CID743195,eBike,Peenya,"Langford Town",91,70,NULL,NULL,No,NULL,408,UPI,13,4,3.6,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-28 14:27:00",14:27:00,CNR6878689002,Success,CID973538,Auto,"Rajarajeshwari Nagar",Hebbal,140,60,NULL,NULL,No,NULL,226,Cash,11,4,3.3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-18 7:52:00",7:52:00,CNR5670521311,Success,CID855192,Auto,Hulimavu,"RT Nagar",91,45,NULL,NULL,No,NULL,2693,UPI,17,4.7,4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-16 13:39:00",13:39:00,CNR1568412559,Success,CID741934,eBike,Majestic,Kadugodi,266,125,NULL,NULL,No,NULL,710,Cash,19,4.3,4.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-14 13:38:00",13:38:00,CNR1057603341,Success,CID710308,Auto,Devanahalli,Hennur,84,110,NULL,NULL,No,NULL,210,UPI,7,3.5,3.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-30 20:23:00",20:23:00,CNR5096653518,Success,CID300221,Bike,Kengeri,Bellandur,35,50,NULL,NULL,No,NULL,233,Cash,49,3.5,3.3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-02 16:15:00",16:15:00,CNR2419853484,Success,CID284220,"Prime Plus","RT Nagar","Mysore Road",91,40,NULL,NULL,No,NULL,851,UPI,49,4.4,3.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-12 12:16:00",12:16:00,CNR7713197366,Success,CID115196,"Prime SUV","MG Road","RT Nagar",70,65,NULL,NULL,No,NULL,307,UPI,15,4.6,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-07 1:57:00",1:57:00,CNR9649352711,Success,CID932696,Auto,Chickpet,Yeshwanthpur,231,90,NULL,NULL,No,NULL,256,UPI,16,3.8,3.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-11 4:10:00",4:10:00,CNR2527895867,Success,CID963545,eBike,Whitefield,Vijayanagar,273,65,NULL,NULL,No,NULL,163,"Credit Card",49,4.2,3.6,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-22 8:56:00",8:56:00,CNR8364233070,Success,CID363333,Bike,"JP Nagar","Ramamurthy Nagar",203,105,NULL,NULL,Yes,"Customer Demand",456,Cash,13,4.3,4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-24 20:33:00",20:33:00,CNR8219845742,Success,CID291300,"Prime SUV",Shantinagar,Padmanabhanagar,280,130,NULL,NULL,No,NULL,124,Cash,9,4.8,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-12 16:14:00",16:14:00,CNR3429234161,Success,CID232965,Auto,Hennur,"Rajarajeshwari Nagar",147,120,NULL,NULL,No,NULL,125,Cash,12,3.1,3.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
